Vertex,Label,Region
5764,superiortemporal L,LT
5765,superiorfrontal L,LF
5766,parsopercularis L,LF
5767,parsopercularis L,LF
5768,insula L,LT
5769,superiortemporal L,LT
5770,insula L,LT
5771,superiorfrontal L,LF
5772,caudalmiddlefrontal L,LF
5773,parsopercularis L,LF
5774,superiorfrontal L,LF
5775,caudalmiddlefrontal L,LF
5776,caudalmiddlefrontal L,LF
5777,lateralorbitofrontal L,LPF
5778,parsopercularis L,LF
5779,parsopercularis L,LF
5780,caudalmiddlefrontal L,LF
5781,parsopercularis L,LF
5782,rostralanteriorcingulate L,LL
5783,parsopercularis L,LF
5784,insula L,LT
5785,superiortemporal L,LT
5786,lateralorbitofrontal L,LPF
5787,parsopercularis L,LF
5788,parsopercularis L,LF
5789,rostralmiddlefrontal L,LF
5790,parsorbitalis L,LPF
5791,superiortemporal L,LT
5792,insula L,LT
5793,medialorbitofrontal L,LPF
5794,parsopercularis L,LF
5795,caudalanteriorcingulate L,LL
5796,parsopercularis L,LF
5797,caudalmiddlefrontal L,LF
5798,temporalpole L,LT
5799,temporalpole L,LT
5800,caudalanteriorcingulate L,LL
5801,rostralmiddlefrontal L,LF
5802,parstriangularis L,LF
5803,parsopercularis L,LF
5804,insula L,LT
5805,lateralorbitofrontal L,LPF
5806,rostralmiddlefrontal L,LF
5807,rostralmiddlefrontal L,LF
5808,lateralorbitofrontal L,LPF
5809,lateralorbitofrontal L,LPF
5810,temporalpole L,LT
5811,superiorfrontal L,LF
5812,medialorbitofrontal L,LPF
5813,parsopercularis L,LF
5814,medialorbitofrontal L,LPF
5815,parstriangularis L,LF
5816,superiorfrontal L,LF
5817,parsopercularis L,LF
5818,parsopercularis L,LF
5819,lateralorbitofrontal L,LPF
5820,caudalmiddlefrontal L,LF
5821,superiorfrontal L,LF
5822,rostralmiddlefrontal L,LF
5823,superiorfrontal L,LF
5824,parsopercularis L,LF
5825,lateralorbitofrontal L,LPF
5826,caudalmiddlefrontal L,LF
5827,parsopercularis L,LF
5828,caudalmiddlefrontal L,LF
5829,superiorfrontal L,LF
5830,parsopercularis L,LF
5831,superiorfrontal L,LF
5832,parsopercularis L,LF
5833,parsorbitalis L,LPF
5835,parsorbitalis L,LPF
5836,parsopercularis L,LF
5838,superiorfrontal L,LF
5839,lateralorbitofrontal L,LPF
5840,superiorfrontal L,LF
5841,parstriangularis L,LF
5842,parsopercularis L,LF
5843,superiorfrontal L,LF
5844,parstriangularis L,LF
5845,lateralorbitofrontal L,LPF
5846,medialorbitofrontal L,LPF
5847,lateralorbitofrontal L,LPF
5848,parsopercularis L,LF
5849,caudalmiddlefrontal L,LF
5850,caudalmiddlefrontal L,LF
5851,insula L,LT
5852,parsopercularis L,LF
5853,parstriangularis L,LF
5854,lateralorbitofrontal L,LPF
5855,superiortemporal L,LT
5856,parsopercularis L,LF
5857,caudalmiddlefrontal L,LF
5858,parsopercularis L,LF
5859,temporalpole L,LT
5860,rostralmiddlefrontal L,LF
5861,rostralmiddlefrontal L,LF
5862,superiortemporal L,LT
5863,lateralorbitofrontal L,LPF
5864,parsopercularis L,LF
5865,parsopercularis L,LF
5866,caudalmiddlefrontal L,LF
5867,superiortemporal L,LT
5868,caudalmiddlefrontal L,LF
5869,parsopercularis L,LF
5870,parsopercularis L,LF
5871,lateralorbitofrontal L,LPF
5872,parstriangularis L,LF
5873,rostralmiddlefrontal L,LF
5874,caudalanteriorcingulate L,LL
5875,superiorfrontal L,LF
5876,caudalanteriorcingulate L,LL
5877,parsopercularis L,LF
5878,lateralorbitofrontal L,LPF
5879,lateralorbitofrontal L,LPF
5880,superiorfrontal L,LF
5881,lateralorbitofrontal L,LPF
5882,parstriangularis L,LF
5883,parsopercularis L,LF
5884,parsopercularis L,LF
5885,parsopercularis L,LF
5886,caudalmiddlefrontal L,LF
5887,superiorfrontal L,LF
5888,parsopercularis L,LF
5889,parsopercularis L,LF
5890,rostralmiddlefrontal L,LF
5891,parsopercularis L,LF
5892,caudalmiddlefrontal L,LF
5893,medialorbitofrontal L,LPF
5894,superiorfrontal L,LF
5895,insula L,LT
5896,lateralorbitofrontal L,LPF
5897,insula L,LT
5898,lateralorbitofrontal L,LPF
5899,parstriangularis L,LF
5900,parsopercularis L,LF
5901,caudalmiddlefrontal L,LF
5902,superiorfrontal L,LF
5903,temporalpole L,LT
5904,parsorbitalis L,LPF
5905,parsopercularis L,LF
5906,lateralorbitofrontal L,LPF
5907,caudalmiddlefrontal L,LF
5908,caudalmiddlefrontal L,LF
5909,caudalmiddlefrontal L,LF
5910,insula L,LT
5911,rostralmiddlefrontal L,LF
5912,caudalanteriorcingulate L,LL
5913,medialorbitofrontal L,LPF
5914,medialorbitofrontal L,LPF
5915,parsopercularis L,LF
5916,caudalanteriorcingulate L,LL
5917,caudalanteriorcingulate L,LL
5918,caudalmiddlefrontal L,LF
5919,caudalmiddlefrontal L,LF
5920,superiorfrontal L,LF
5921,rostralmiddlefrontal L,LF
5922,parsopercularis L,LF
5923,superiorfrontal L,LF
5924,rostralmiddlefrontal L,LF
5925,superiortemporal L,LT
5926,parsorbitalis L,LPF
5927,caudalmiddlefrontal L,LF
5928,lateralorbitofrontal L,LPF
5929,superiorfrontal L,LF
5930,rostralmiddlefrontal L,LF
5931,superiorfrontal L,LF
5932,parsorbitalis L,LPF
5933,parstriangularis L,LF
5934,insula L,LT
5935,parstriangularis L,LF
5936,lateralorbitofrontal L,LPF
5937,lateralorbitofrontal L,LPF
5938,superiorfrontal L,LF
5939,parsopercularis L,LF
5940,parsopercularis L,LF
5941,superiortemporal L,LT
5942,temporalpole L,LT
5943,rostralmiddlefrontal L,LF
5944,superiortemporal L,LT
5945,superiorfrontal L,LF
5946,caudalanteriorcingulate L,LL
5947,caudalmiddlefrontal L,LF
5948,temporalpole L,LT
5949,caudalmiddlefrontal L,LF
5950,superiortemporal L,LT
5951,caudalmiddlefrontal L,LF
5952,lateralorbitofrontal L,LPF
5953,medialorbitofrontal L,LPF
5955,superiortemporal L,LT
5956,parstriangularis L,LF
5957,rostralmiddlefrontal L,LF
5958,lateralorbitofrontal L,LPF
5959,parstriangularis L,LF
5960,lateralorbitofrontal L,LPF
5961,parsopercularis L,LF
5962,insula L,LT
5963,superiortemporal L,LT
5964,lateralorbitofrontal L,LPF
5965,parstriangularis L,LF
5966,caudalmiddlefrontal L,LF
5967,parstriangularis L,LF
5968,caudalmiddlefrontal L,LF
5969,superiortemporal L,LT
5970,lateralorbitofrontal L,LPF
5971,parsopercularis L,LF
5972,superiorfrontal L,LF
5973,caudalmiddlefrontal L,LF
5974,parstriangularis L,LF
5975,superiorfrontal L,LF
5976,caudalanteriorcingulate L,LL
5977,caudalmiddlefrontal L,LF
5978,superiorfrontal L,LF
5979,superiorfrontal L,LF
5980,superiorfrontal L,LF
5981,caudalmiddlefrontal L,LF
5982,superiorfrontal L,LF
5983,rostralmiddlefrontal L,LF
5984,lateralorbitofrontal L,LPF
5985,rostralmiddlefrontal L,LF
5986,insula L,LT
5987,caudalmiddlefrontal L,LF
5988,lateralorbitofrontal L,LPF
5989,caudalmiddlefrontal L,LF
5990,rostralmiddlefrontal L,LF
5991,medialorbitofrontal L,LPF
5992,parstriangularis L,LF
5993,temporalpole L,LT
5994,lateralorbitofrontal L,LPF
5995,superiorfrontal L,LF
5996,parsopercularis L,LF
5997,superiortemporal L,LT
5998,caudalmiddlefrontal L,LF
5999,parstriangularis L,LF
6000,superiorfrontal L,LF
6001,superiorfrontal L,LF
6002,parstriangularis L,LF
6003,superiorfrontal L,LF
6004,superiorfrontal L,LF
6006,rostralmiddlefrontal L,LF
6007,lateralorbitofrontal L,LPF
6008,superiorfrontal L,LF
6009,lateralorbitofrontal L,LPF
6010,lateralorbitofrontal L,LPF
6011,caudalanteriorcingulate L,LL
6012,insula L,LT
6013,medialorbitofrontal L,LPF
6014,superiortemporal L,LT
6015,rostralmiddlefrontal L,LF
6016,parstriangularis L,LF
6017,parsopercularis L,LF
6018,superiorfrontal L,LF
6019,rostralmiddlefrontal L,LF
6020,caudalmiddlefrontal L,LF
6021,medialorbitofrontal L,LPF
6022,lateralorbitofrontal L,LPF
6023,rostralanteriorcingulate L,LL
6024,superiorfrontal L,LF
6025,parstriangularis L,LF
6026,lateralorbitofrontal L,LPF
6027,parsopercularis L,LF
6028,parsopercularis L,LF
6029,medialorbitofrontal L,LPF
6030,caudalmiddlefrontal L,LF
6031,superiorfrontal L,LF
6032,rostralmiddlefrontal L,LF
6033,caudalmiddlefrontal L,LF
6034,parstriangularis L,LF
6035,caudalanteriorcingulate L,LL
6036,lateralorbitofrontal L,LPF
6037,parsorbitalis L,LPF
6038,parsopercularis L,LF
6039,superiorfrontal L,LF
6040,medialorbitofrontal L,LPF
6041,superiorfrontal L,LF
6042,superiorfrontal L,LF
6043,parsorbitalis L,LPF
6044,lateralorbitofrontal L,LPF
6045,superiorfrontal L,LF
6046,superiorfrontal L,LF
6047,lateralorbitofrontal L,LPF
6048,superiorfrontal L,LF
6049,temporalpole L,LT
6050,medialorbitofrontal L,LPF
6051,superiortemporal L,LT
6052,lateralorbitofrontal L,LPF
6053,medialorbitofrontal L,LPF
6054,superiorfrontal L,LF
6055,lateralorbitofrontal L,LPF
6056,superiortemporal L,LT
6057,superiorfrontal L,LF
6058,rostralmiddlefrontal L,LF
6059,superiorfrontal L,LF
6060,rostralmiddlefrontal L,LF
6061,caudalanteriorcingulate L,LL
6062,rostralmiddlefrontal L,LF
6063,superiorfrontal L,LF
6064,rostralmiddlefrontal L,LF
6065,rostralanteriorcingulate L,LL
6066,lateralorbitofrontal L,LPF
6067,lateralorbitofrontal L,LPF
6068,superiorfrontal L,LF
6070,parstriangularis L,LF
6071,rostralanteriorcingulate L,LL
6072,lateralorbitofrontal L,LPF
6073,rostralanteriorcingulate L,LL
6074,lateralorbitofrontal L,LPF
6075,temporalpole L,LT
6076,caudalmiddlefrontal L,LF
6077,parsorbitalis L,LPF
6078,superiorfrontal L,LF
6079,rostralmiddlefrontal L,LF
6081,superiortemporal L,LT
6082,superiorfrontal L,LF
6083,superiorfrontal L,LF
6084,parsopercularis L,LF
6085,temporalpole L,LT
6086,insula L,LT
6087,lateralorbitofrontal L,LPF
6088,rostralmiddlefrontal L,LF
6090,superiorfrontal L,LF
6091,parsopercularis L,LF
6092,rostralmiddlefrontal L,LF
6093,parstriangularis L,LF
6094,superiorfrontal L,LF
6095,superiorfrontal L,LF
6096,lateralorbitofrontal L,LPF
6097,superiorfrontal L,LF
6098,caudalmiddlefrontal L,LF
6099,caudalmiddlefrontal L,LF
6100,caudalmiddlefrontal L,LF
6101,lateralorbitofrontal L,LPF
6102,caudalmiddlefrontal L,LF
6103,superiortemporal L,LT
6104,lateralorbitofrontal L,LPF
6105,superiorfrontal L,LF
6106,superiorfrontal L,LF
6107,rostralmiddlefrontal L,LF
6108,caudalanteriorcingulate L,LL
6109,caudalmiddlefrontal L,LF
6110,parstriangularis L,LF
6111,lateralorbitofrontal L,LPF
6112,superiorfrontal L,LF
6113,caudalmiddlefrontal L,LF
6114,lateralorbitofrontal L,LPF
6115,superiorfrontal L,LF
6116,parstriangularis L,LF
6117,superiorfrontal L,LF
6118,caudalmiddlefrontal L,LF
6119,parsorbitalis L,LPF
6120,superiorfrontal L,LF
6121,superiorfrontal L,LF
6122,caudalanteriorcingulate L,LL
6123,caudalmiddlefrontal L,LF
6124,rostralmiddlefrontal L,LF
6125,lateralorbitofrontal L,LPF
6126,insula L,LT
6127,caudalanteriorcingulate L,LL
6128,rostralmiddlefrontal L,LF
6129,lateralorbitofrontal L,LPF
6130,superiorfrontal L,LF
6131,superiorfrontal L,LF
6132,lateralorbitofrontal L,LPF
6133,superiorfrontal L,LF
6134,caudalmiddlefrontal L,LF
6135,parsopercularis L,LF
6136,superiorfrontal L,LF
6137,caudalmiddlefrontal L,LF
6138,parstriangularis L,LF
6139,rostralmiddlefrontal L,LF
6140,caudalanteriorcingulate L,LL
6141,superiorfrontal L,LF
6142,rostralmiddlefrontal L,LF
6143,superiorfrontal L,LF
6144,lateralorbitofrontal L,LPF
6145,parstriangularis L,LF
6146,medialorbitofrontal L,LPF
6147,caudalmiddlefrontal L,LF
6148,superiorfrontal L,LF
6149,lateralorbitofrontal L,LPF
6150,caudalmiddlefrontal L,LF
6151,rostralmiddlefrontal L,LF
6152,superiorfrontal L,LF
6153,superiorfrontal L,LF
6154,lateralorbitofrontal L,LPF
6155,rostralmiddlefrontal L,LF
6156,superiorfrontal L,LF
6157,caudalmiddlefrontal L,LF
6158,caudalmiddlefrontal L,LF
6159,parstriangularis L,LF
6160,caudalmiddlefrontal L,LF
6161,rostralmiddlefrontal L,LF
6162,parstriangularis L,LF
6163,lateralorbitofrontal L,LPF
6164,lateralorbitofrontal L,LPF
6165,lateralorbitofrontal L,LPF
6166,rostralmiddlefrontal L,LF
6167,caudalmiddlefrontal L,LF
6168,superiorfrontal L,LF
6169,parsopercularis L,LF
6170,lateralorbitofrontal L,LPF
6171,rostralmiddlefrontal L,LF
6172,caudalmiddlefrontal L,LF
6173,superiorfrontal L,LF
6174,parsorbitalis L,LPF
6175,superiorfrontal L,LF
6176,parsorbitalis L,LPF
6177,rostralmiddlefrontal L,LF
6178,superiorfrontal L,LF
6179,lateralorbitofrontal L,LPF
6180,medialorbitofrontal L,LPF
6181,medialorbitofrontal L,LPF
6182,parstriangularis L,LF
6183,superiorfrontal L,LF
6184,lateralorbitofrontal L,LPF
6185,lateralorbitofrontal L,LPF
6186,caudalanteriorcingulate L,LL
6187,medialorbitofrontal L,LPF
6188,lateralorbitofrontal L,LPF
6189,parsopercularis L,LF
6190,parsorbitalis L,LPF
6191,superiorfrontal L,LF
6192,parstriangularis L,LF
6193,caudalmiddlefrontal L,LF
6194,rostralmiddlefrontal L,LF
6195,lateralorbitofrontal L,LPF
6196,caudalmiddlefrontal L,LF
6197,lateralorbitofrontal L,LPF
6198,lateralorbitofrontal L,LPF
6199,parstriangularis L,LF
6200,superiorfrontal L,LF
6201,lateralorbitofrontal L,LPF
6202,medialorbitofrontal L,LPF
6203,caudalmiddlefrontal L,LF
6204,superiorfrontal L,LF
6205,caudalanteriorcingulate L,LL
6207,parsopercularis L,LF
6208,rostralmiddlefrontal L,LF
6209,caudalanteriorcingulate L,LL
6210,caudalanteriorcingulate L,LL
6211,rostralmiddlefrontal L,LF
6212,lateralorbitofrontal L,LPF
6213,lateralorbitofrontal L,LPF
6214,superiorfrontal L,LF
6215,rostralmiddlefrontal L,LF
6216,caudalmiddlefrontal L,LF
6217,rostralmiddlefrontal L,LF
6218,rostralmiddlefrontal L,LF
6219,caudalanteriorcingulate L,LL
6220,parstriangularis L,LF
6221,superiorfrontal L,LF
6222,caudalmiddlefrontal L,LF
6223,rostralmiddlefrontal L,LF
6224,superiorfrontal L,LF
6225,lateralorbitofrontal L,LPF
6226,rostralmiddlefrontal L,LF
6227,rostralmiddlefrontal L,LF
6228,parstriangularis L,LF
6229,lateralorbitofrontal L,LPF
6231,lateralorbitofrontal L,LPF
6232,parsorbitalis L,LPF
6233,rostralanteriorcingulate L,LL
6234,rostralmiddlefrontal L,LF
6235,rostralanteriorcingulate L,LL
6236,parstriangularis L,LF
6237,parstriangularis L,LF
6238,parstriangularis L,LF
6239,lateralorbitofrontal L,LPF
6240,lateralorbitofrontal L,LPF
6241,superiorfrontal L,LF
6242,caudalanteriorcingulate L,LL
6243,superiorfrontal L,LF
6244,parstriangularis L,LF
6245,rostralmiddlefrontal L,LF
6246,superiorfrontal L,LF
6247,rostralmiddlefrontal L,LF
6248,lateralorbitofrontal L,LPF
6249,lateralorbitofrontal L,LPF
6250,superiorfrontal L,LF
6251,parsorbitalis L,LPF
6252,parstriangularis L,LF
6253,parstriangularis L,LF
6254,medialorbitofrontal L,LPF
6255,superiorfrontal L,LF
6256,medialorbitofrontal L,LPF
6257,rostralmiddlefrontal L,LF
6258,parstriangularis L,LF
6259,parstriangularis L,LF
6260,rostralmiddlefrontal L,LF
6261,rostralmiddlefrontal L,LF
6262,caudalanteriorcingulate L,LL
6263,parsopercularis L,LF
6264,parsorbitalis L,LPF
6266,lateralorbitofrontal L,LPF
6267,parstriangularis L,LF
6268,rostralmiddlefrontal L,LF
6269,rostralmiddlefrontal L,LF
6270,superiorfrontal L,LF
6271,lateralorbitofrontal L,LPF
6272,rostralmiddlefrontal L,LF
6273,parsopercularis L,LF
6274,superiorfrontal L,LF
6275,parstriangularis L,LF
6276,rostralanteriorcingulate L,LL
6277,rostralmiddlefrontal L,LF
6278,parstriangularis L,LF
6279,parstriangularis L,LF
6280,superiorfrontal L,LF
6281,parsopercularis L,LF
6282,medialorbitofrontal L,LPF
6283,lateralorbitofrontal L,LPF
6284,superiorfrontal L,LF
6285,superiorfrontal L,LF
6286,parstriangularis L,LF
6287,lateralorbitofrontal L,LPF
6288,rostralmiddlefrontal L,LF
6289,parstriangularis L,LF
6290,superiorfrontal L,LF
6291,rostralmiddlefrontal L,LF
6292,parsorbitalis L,LPF
6293,caudalanteriorcingulate L,LL
6294,superiorfrontal L,LF
6295,superiorfrontal L,LF
6296,superiorfrontal L,LF
6297,caudalanteriorcingulate L,LL
6298,rostralanteriorcingulate L,LL
6299,rostralmiddlefrontal L,LF
6300,rostralmiddlefrontal L,LF
6301,parstriangularis L,LF
6302,superiorfrontal L,LF
6303,superiorfrontal L,LF
6304,superiorfrontal L,LF
6305,parstriangularis L,LF
6306,superiorfrontal L,LF
6307,parsopercularis L,LF
6309,parstriangularis L,LF
6310,lateralorbitofrontal L,LPF
6311,rostralmiddlefrontal L,LF
6312,parstriangularis L,LF
6313,lateralorbitofrontal L,LPF
6314,lateralorbitofrontal L,LPF
6315,lateralorbitofrontal L,LPF
6316,superiorfrontal L,LF
6317,parstriangularis L,LF
6318,lateralorbitofrontal L,LPF
6319,parsopercularis L,LF
6320,parstriangularis L,LF
6321,parstriangularis L,LF
6322,superiorfrontal L,LF
6323,superiorfrontal L,LF
6324,lateralorbitofrontal L,LPF
6325,medialorbitofrontal L,LPF
6326,rostralmiddlefrontal L,LF
6327,rostralmiddlefrontal L,LF
6328,lateralorbitofrontal L,LPF
6329,rostralmiddlefrontal L,LF
6330,superiorfrontal L,LF
6331,rostralmiddlefrontal L,LF
6332,superiorfrontal L,LF
6333,parstriangularis L,LF
6334,lateralorbitofrontal L,LPF
6335,parstriangularis L,LF
6336,rostralanteriorcingulate L,LL
6337,rostralmiddlefrontal L,LF
6338,parsopercularis L,LF
6339,rostralmiddlefrontal L,LF
6340,parsopercularis L,LF
6341,parstriangularis L,LF
6342,lateralorbitofrontal L,LPF
6343,rostralmiddlefrontal L,LF
6344,medialorbitofrontal L,LPF
6345,parsorbitalis L,LPF
6346,parstriangularis L,LF
6348,rostralmiddlefrontal L,LF
6349,rostralanteriorcingulate L,LL
6350,superiorfrontal L,LF
6351,parstriangularis L,LF
6352,superiorfrontal L,LF
6353,rostralmiddlefrontal L,LF
6354,superiorfrontal L,LF
6355,rostralmiddlefrontal L,LF
6356,parstriangularis L,LF
6357,superiorfrontal L,LF
6358,parstriangularis L,LF
6359,lateralorbitofrontal L,LPF
6360,parsorbitalis L,LPF
6361,lateralorbitofrontal L,LPF
6362,lateralorbitofrontal L,LPF
6363,medialorbitofrontal L,LPF
6364,parstriangularis L,LF
6365,caudalanteriorcingulate L,LL
6366,lateralorbitofrontal L,LPF
6367,medialorbitofrontal L,LPF
6368,parsopercularis L,LF
6369,rostralmiddlefrontal L,LF
6371,superiorfrontal L,LF
6372,caudalanteriorcingulate L,LL
6373,rostralanteriorcingulate L,LL
6374,lateralorbitofrontal L,LPF
6375,medialorbitofrontal L,LPF
6377,rostralmiddlefrontal L,LF
6378,parstriangularis L,LF
6379,rostralmiddlefrontal L,LF
6380,parstriangularis L,LF
6381,superiorfrontal L,LF
6382,rostralanteriorcingulate L,LL
6383,lateralorbitofrontal L,LPF
6384,superiorfrontal L,LF
6385,superiorfrontal L,LF
6386,superiorfrontal L,LF
6387,rostralmiddlefrontal L,LF
6388,rostralmiddlefrontal L,LF
6389,medialorbitofrontal L,LPF
6390,rostralmiddlefrontal L,LF
6391,parstriangularis L,LF
6392,parstriangularis L,LF
6393,rostralmiddlefrontal L,LF
6394,medialorbitofrontal L,LPF
6395,rostralmiddlefrontal L,LF
6396,rostralanteriorcingulate L,LL
6397,rostralmiddlefrontal L,LF
6398,rostralanteriorcingulate L,LL
6399,medialorbitofrontal L,LPF
6400,lateralorbitofrontal L,LPF
6401,rostralmiddlefrontal L,LF
6402,rostralanteriorcingulate L,LL
6403,lateralorbitofrontal L,LPF
6404,rostralmiddlefrontal L,LF
6405,medialorbitofrontal L,LPF
6406,rostralmiddlefrontal L,LF
6407,superiorfrontal L,LF
6408,lateralorbitofrontal L,LPF
6409,lateralorbitofrontal L,LPF
6410,lateralorbitofrontal L,LPF
6411,superiorfrontal L,LF
6412,parstriangularis L,LF
6413,lateralorbitofrontal L,LPF
6414,superiorfrontal L,LF
6415,rostralmiddlefrontal L,LF
6416,superiorfrontal L,LF
6417,parstriangularis L,LF
6418,rostralmiddlefrontal L,LF
6419,rostralanteriorcingulate L,LL
6420,superiorfrontal L,LF
6421,rostralmiddlefrontal L,LF
6422,lateralorbitofrontal L,LPF
6423,rostralmiddlefrontal L,LF
6424,superiorfrontal L,LF
6425,superiorfrontal L,LF
6426,rostralmiddlefrontal L,LF
6427,rostralmiddlefrontal L,LF
6428,lateralorbitofrontal L,LPF
6429,medialorbitofrontal L,LPF
6430,rostralmiddlefrontal L,LF
6431,rostralanteriorcingulate L,LL
6432,parsorbitalis L,LPF
6433,superiorfrontal L,LF
6434,superiorfrontal L,LF
6435,rostralmiddlefrontal L,LF
6436,rostralmiddlefrontal L,LF
6437,rostralmiddlefrontal L,LF
6438,parsorbitalis L,LPF
6439,superiorfrontal L,LF
6440,superiorfrontal L,LF
6441,lateralorbitofrontal L,LPF
6442,superiorfrontal L,LF
6443,lateralorbitofrontal L,LPF
6444,rostralmiddlefrontal L,LF
6445,superiorfrontal L,LF
6446,superiorfrontal L,LF
6447,lateralorbitofrontal L,LPF
6448,rostralmiddlefrontal L,LF
6449,lateralorbitofrontal L,LPF
6450,lateralorbitofrontal L,LPF
6451,rostralmiddlefrontal L,LF
6452,lateralorbitofrontal L,LPF
6453,rostralmiddlefrontal L,LF
6454,parstriangularis L,LF
6455,lateralorbitofrontal L,LPF
6456,medialorbitofrontal L,LPF
6457,rostralmiddlefrontal L,LF
6458,lateralorbitofrontal L,LPF
6459,medialorbitofrontal L,LPF
6460,parstriangularis L,LF
6461,lateralorbitofrontal L,LPF
6462,parsopercularis L,LF
6463,lateralorbitofrontal L,LPF
6464,lateralorbitofrontal L,LPF
6465,parstriangularis L,LF
6466,superiorfrontal L,LF
6467,rostralmiddlefrontal L,LF
6468,rostralmiddlefrontal L,LF
6469,superiorfrontal L,LF
6470,superiorfrontal L,LF
6471,lateralorbitofrontal L,LPF
6472,parstriangularis L,LF
6473,rostralanteriorcingulate L,LL
6474,rostralmiddlefrontal L,LF
6475,rostralmiddlefrontal L,LF
6476,medialorbitofrontal L,LPF
6477,rostralmiddlefrontal L,LF
6478,rostralmiddlefrontal L,LF
6479,rostralmiddlefrontal L,LF
6480,medialorbitofrontal L,LPF
6481,lateralorbitofrontal L,LPF
6482,rostralmiddlefrontal L,LF
6483,rostralmiddlefrontal L,LF
6484,rostralanteriorcingulate L,LL
6485,parstriangularis L,LF
6486,superiorfrontal L,LF
6487,lateralorbitofrontal L,LPF
6488,superiorfrontal L,LF
